Predicting gender 30 2 False relu 10 False 150 False 272 ConnType.STRUCT ConvStrategy.ENTIRE mean 8
Going for ./pytorch_data/hcp_4split_gender_struct_272_10_roi_norm_False
For  {'dropout': 0, 'lr': 0.0005, 'weight_decay': 0.005}
2-0-Epoch: 001, Loss: 0.7475768 / 0.6911146, Auc: 0.5000 / 0.5000, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 018, Loss: 0.5948511 / 2.7267099, Auc: 0.7500 / 0.7393, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 019, Loss: 0.5825052 / 1.3548723, Auc: 0.7415 / 0.6860, Acc: 0.4588 / 0.4588, F1: 0.6290 / 0.6290 
2-0-Epoch: 020, Loss: 0.5894747 / 0.6046408, Auc: 0.7606 / 0.7406, Acc: 0.6815 / 0.6779, F1: 0.6585 / 0.6439 
2-0-Epoch: 021, Loss: 0.5984854 / 0.8149507, Auc: 0.7369 / 0.7380, Acc: 0.5637 / 0.5647, F1: 0.1002 / 0.0976 
2-0-Epoch: 022, Loss: 0.5822822 / 1.3385871, Auc: 0.7538 / 0.7159, Acc: 0.4610 / 0.4588, F1: 0.6299 / 0.6290 
2-0-Epoch: 023, Loss: 0.5877607 / 2.0663067, Auc: 0.7198 / 0.6659, Acc: 0.4588 / 0.4588, F1: 0.6290 / 0.6290 
2-0-Epoch: 024, Loss: 0.5834404 / 0.6730319, Auc: 0.7828 / 0.7342, Acc: 0.5707 / 0.5559, F1: 0.6758 / 0.6599 
2-0-Epoch: 025, Loss: 0.5797540 / 1.2845786, Auc: 0.7612 / 0.7099, Acc: 0.4610 / 0.4603, F1: 0.6299 / 0.6297 
2-0-Epoch: 026, Loss: 0.5774744 / 0.7824406, Auc: 0.7572 / 0.7386, Acc: 0.5420 / 0.5412, F1: 0.0032 / 0.0000 
2-0-Epoch: 027, Loss: 0.6052024 / 0.6525864, Auc: 0.7507 / 0.7394, Acc: 0.6355 / 0.6294, F1: 0.4093 / 0.3942 
2-0-Epoch: 028, Loss: 0.5870438 / 1.0141913, Auc: 0.7555 / 0.7371, Acc: 0.5696 / 0.5662, F1: 0.1283 / 0.1088 
2-0-Epoch: 029, Loss: 0.5717228 / 0.7015541, Auc: 0.7742 / 0.7336, Acc: 0.5954 / 0.5853, F1: 0.6839 / 0.6675 
For  {'dropout': 0, 'lr': 0.0005, 'weight_decay': 0.5}
2-0-Epoch: 001, Loss: 0.6735949 / 0.7143312, Auc: 0.6906 / 0.6839, Acc: 0.4588 / 0.4588, F1: 0.6290 / 0.6290 
2-0-Epoch: 002, Loss: 0.6369722 / 0.7008207, Auc: 0.6746 / 0.6607, Acc: 0.4588 / 0.4588, F1: 0.6290 / 0.6290 
2-0-Epoch: 003, Loss: 0.6331304 / 0.7552324, Auc: 0.6790 / 0.6595, Acc: 0.4588 / 0.4588, F1: 0.6290 / 0.6290 
2-0-Epoch: 004, Loss: 0.6246559 / 0.6986559, Auc: 0.7025 / 0.6962, Acc: 0.4588 / 0.4588, F1: 0.6290 / 0.6290 
2-0-Epoch: 005, Loss: 0.6193008 / 1.4912756, Auc: 0.5473 / 0.5280, Acc: 0.4588 / 0.4588, F1: 0.6290 / 0.6290 
2-0-Epoch: 006, Loss: 0.6450446 / 1.0527554, Auc: 0.6973 / 0.7175, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 007, Loss: 0.6382654 / 0.6550631, Auc: 0.7101 / 0.7258, Acc: 0.5755 / 0.5824, F1: 0.1615 / 0.1886 
2-0-Epoch: 008, Loss: 0.6314812 / 0.6523700, Auc: 0.7093 / 0.7271, Acc: 0.5758 / 0.5824, F1: 0.1640 / 0.1839 
2-0-Epoch: 009, Loss: 0.6289247 / 0.6528728, Auc: 0.7246 / 0.7274, Acc: 0.6550 / 0.6603, F1: 0.5624 / 0.5549 
2-0-Epoch: 010, Loss: 0.6202158 / 0.6880324, Auc: 0.7416 / 0.7332, Acc: 0.5677 / 0.5824, F1: 0.6730 / 0.6758 
2-0-Epoch: 011, Loss: 0.6240120 / 0.6483287, Auc: 0.7367 / 0.7332, Acc: 0.6454 / 0.6426, F1: 0.5028 / 0.4841 
2-0-Epoch: 012, Loss: 0.6240595 / 0.6886813, Auc: 0.7313 / 0.7344, Acc: 0.4963 / 0.4985, F1: 0.6449 / 0.6452 
2-0-Epoch: 013, Loss: 0.6265051 / 0.6767964, Auc: 0.7333 / 0.7313, Acc: 0.5250 / 0.5265, F1: 0.6573 / 0.6552 
2-0-Epoch: 014, Loss: 0.6281888 / 0.6657039, Auc: 0.7273 / 0.7302, Acc: 0.5652 / 0.5676, F1: 0.6691 / 0.6659 
2-0-Epoch: 015, Loss: 0.6263102 / 0.7329071, Auc: 0.7311 / 0.7341, Acc: 0.4588 / 0.4588, F1: 0.6290 / 0.6290 
2-0-Epoch: 016, Loss: 0.6356241 / 0.6220509, Auc: 0.7131 / 0.7250, Acc: 0.6337 / 0.6324, F1: 0.4793 / 0.4658 
2-0-Epoch: 017, Loss: 0.6231095 / 0.6938130, Auc: 0.7294 / 0.7160, Acc: 0.4661 / 0.4632, F1: 0.6322 / 0.6309 
2-0-Epoch: 018, Loss: 0.6248887 / 0.6403413, Auc: 0.7283 / 0.7338, Acc: 0.6528 / 0.6574, F1: 0.5546 / 0.5440 
2-0-Epoch: 019, Loss: 0.6256622 / 0.6409058, Auc: 0.7239 / 0.7289, Acc: 0.6060 / 0.6176, F1: 0.3304 / 0.3500 
2-0-Epoch: 020, Loss: 0.6377274 / 0.8010032, Auc: 0.7187 / 0.7172, Acc: 0.4591 / 0.4588, F1: 0.6291 / 0.6290 
2-0-Epoch: 021, Loss: 0.6226622 / 0.6837235, Auc: 0.7312 / 0.7358, Acc: 0.4823 / 0.4691, F1: 0.6393 / 0.6335 
2-0-Epoch: 022, Loss: 0.6275676 / 0.9589822, Auc: 0.7072 / 0.7020, Acc: 0.4588 / 0.4588, F1: 0.6290 / 0.6290 
2-0-Epoch: 023, Loss: 0.6305003 / 0.6542903, Auc: 0.7257 / 0.7316, Acc: 0.6609 / 0.6662, F1: 0.6583 / 0.6502 
2-0-Epoch: 024, Loss: 0.6276475 / 0.7847374, Auc: 0.7122 / 0.7266, Acc: 0.5475 / 0.5485, F1: 0.0285 / 0.0315 
2-0-Epoch: 025, Loss: 0.6245328 / 0.9792518, Auc: 0.6773 / 0.6688, Acc: 0.4588 / 0.4588, F1: 0.6290 / 0.6290 
2-0-Epoch: 026, Loss: 0.6250748 / 0.7118226, Auc: 0.7033 / 0.7222, Acc: 0.5423 / 0.5412, F1: 0.0048 / 0.0000 
2-0-Epoch: 027, Loss: 0.6293689 / 0.6587048, Auc: 0.7283 / 0.7352, Acc: 0.5758 / 0.5941, F1: 0.6710 / 0.6768 
2-0-Epoch: 028, Loss: 0.6240424 / 0.6585574, Auc: 0.7321 / 0.7349, Acc: 0.6020 / 0.6221, F1: 0.6818 / 0.6900 
2-0-Epoch: 029, Loss: 0.6250995 / 0.7475790, Auc: 0.7306 / 0.7289, Acc: 0.4731 / 0.4691, F1: 0.6352 / 0.6335 
For  {'dropout': 0, 'lr': 0.0005, 'weight_decay': 0}
2-0-Epoch: 001, Loss: 0.7705395 / 0.6921765, Auc: 0.5012 / 0.5385, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 002, Loss: 0.6914924 / 0.6963064, Auc: 0.5017 / 0.4815, Acc: 0.4588 / 0.4588, F1: 0.6290 / 0.6290 
2-0-Epoch: 003, Loss: 0.6915590 / 0.6922090, Auc: 0.5120 / 0.5024, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 004, Loss: 0.6914677 / 0.6914440, Auc: 0.6333 / 0.6426, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 005, Loss: 0.6913653 / 0.6913007, Auc: 0.5549 / 0.5668, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 006, Loss: 0.6912571 / 0.6912000, Auc: 0.5043 / 0.5236, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 007, Loss: 0.6911745 / 0.6910902, Auc: 0.5023 / 0.5131, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 008, Loss: 0.6910684 / 0.6910449, Auc: 0.5009 / 0.5194, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 009, Loss: 0.6909849 / 0.6909358, Auc: 0.5113 / 0.5293, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 010, Loss: 0.6908991 / 0.6908537, Auc: 0.5191 / 0.4881, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 011, Loss: 0.6907990 / 0.6907782, Auc: 0.5560 / 0.5139, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 012, Loss: 0.6906673 / 0.6904075, Auc: 0.5998 / 0.6116, Acc: 0.5416 / 0.5412, F1: 0.0016 / 0.0000 
2-0-Epoch: 013, Loss: 0.6883220 / 0.6820979, Auc: 0.6883 / 0.7011, Acc: 0.6351 / 0.6368, F1: 0.6312 / 0.6073 
2-0-Epoch: 014, Loss: 0.6771668 / 0.6900650, Auc: 0.5867 / 0.6008, Acc: 0.5427 / 0.5412, F1: 0.0064 / 0.0000 
2-0-Epoch: 015, Loss: 0.6690276 / 0.6854800, Auc: 0.6735 / 0.6794, Acc: 0.5722 / 0.5647, F1: 0.1468 / 0.1294 
2-0-Epoch: 016, Loss: 0.6613219 / 0.6798878, Auc: 0.7215 / 0.7176, Acc: 0.5309 / 0.5515, F1: 0.6534 / 0.6615 
2-0-Epoch: 017, Loss: 0.6572745 / 0.6837071, Auc: 0.6909 / 0.6752, Acc: 0.5773 / 0.5676, F1: 0.1620 / 0.1353 
2-0-Epoch: 018, Loss: 0.6515565 / 0.8706331, Auc: 0.7494 / 0.7156, Acc: 0.4595 / 0.4588, F1: 0.6293 / 0.6290 
2-0-Epoch: 019, Loss: 0.6505192 / 0.6933864, Auc: 0.7443 / 0.7159, Acc: 0.5394 / 0.5588, F1: 0.6557 / 0.6606 
2-0-Epoch: 020, Loss: 0.6478495 / 0.6761685, Auc: 0.7184 / 0.6786, Acc: 0.6149 / 0.5926, F1: 0.3154 / 0.2653 
2-0-Epoch: 021, Loss: 0.6421079 / 0.6699824, Auc: 0.7394 / 0.6867, Acc: 0.6513 / 0.6294, F1: 0.4333 / 0.4085 
2-0-Epoch: 022, Loss: 0.6372123 / 0.6679655, Auc: 0.7483 / 0.6915, Acc: 0.6565 / 0.6235, F1: 0.4560 / 0.4019 
2-0-Epoch: 023, Loss: 0.6340510 / 0.8423739, Auc: 0.7618 / 0.7180, Acc: 0.4875 / 0.4824, F1: 0.6405 / 0.6379 
2-0-Epoch: 024, Loss: 0.6295598 / 0.6613894, Auc: 0.7699 / 0.7131, Acc: 0.6252 / 0.5985, F1: 0.6785 / 0.6450 
2-0-Epoch: 025, Loss: 0.6235486 / 0.9139041, Auc: 0.7767 / 0.7020, Acc: 0.4672 / 0.4647, F1: 0.6321 / 0.6316 
2-0-Epoch: 026, Loss: 0.6238649 / 0.6523703, Auc: 0.7758 / 0.7062, Acc: 0.6841 / 0.6544, F1: 0.6864 / 0.6434 
2-0-Epoch: 027, Loss: 0.6172942 / 0.7433445, Auc: 0.7801 / 0.7080, Acc: 0.5280 / 0.5353, F1: 0.6535 / 0.6512 
2-0-Epoch: 028, Loss: 0.6196496 / 0.9206938, Auc: 0.7840 / 0.7092, Acc: 0.4890 / 0.4941, F1: 0.6408 / 0.6439 
2-0-Epoch: 029, Loss: 0.6241957 / 0.6798735, Auc: 0.7449 / 0.6620, Acc: 0.5939 / 0.5632, F1: 0.2082 / 0.1290 
For  {'dropout': 0, 'lr': 0.005, 'weight_decay': 0.005}
2-0-Epoch: 001, Loss: 1.3190700 / 0.7505492, Auc: 0.5812 / 0.6085, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 002, Loss: 0.6792530 / 0.8935315, Auc: 0.6896 / 0.7055, Acc: 0.5420 / 0.5426, F1: 0.0032 / 0.0064 
2-0-Epoch: 003, Loss: 0.6415555 / 0.6706190, Auc: 0.7040 / 0.6977, Acc: 0.5979 / 0.5809, F1: 0.2863 / 0.2359 
2-0-Epoch: 004, Loss: 0.6500098 / 0.7012586, Auc: 0.7048 / 0.7004, Acc: 0.5545 / 0.5485, F1: 0.0620 / 0.0495 
2-0-Epoch: 005, Loss: 0.6348369 / 0.6657179, Auc: 0.7065 / 0.7044, Acc: 0.5983 / 0.5765, F1: 0.2837 / 0.2381 
2-0-Epoch: 006, Loss: 0.6266597 / 0.6497842, Auc: 0.7101 / 0.6888, Acc: 0.6318 / 0.5853, F1: 0.4331 / 0.3442 
2-0-Epoch: 007, Loss: 0.6356380 / 0.6650058, Auc: 0.7144 / 0.6976, Acc: 0.5928 / 0.5706, F1: 0.2607 / 0.2193 
2-0-Epoch: 008, Loss: 0.6354912 / 1.3175714, Auc: 0.7087 / 0.7191, Acc: 0.5420 / 0.5441, F1: 0.0032 / 0.0127 
2-0-Epoch: 009, Loss: 0.6298225 / 1.7875223, Auc: 0.7165 / 0.7219, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 010, Loss: 0.6234995 / 1.4541141, Auc: 0.7223 / 0.7212, Acc: 0.5420 / 0.5441, F1: 0.0032 / 0.0127 
2-0-Epoch: 011, Loss: 0.6082154 / 1.3077482, Auc: 0.7121 / 0.7073, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 012, Loss: 0.6320972 / 0.6455759, Auc: 0.7280 / 0.7045, Acc: 0.6296 / 0.6456, F1: 0.6684 / 0.6791 
2-0-Epoch: 013, Loss: 0.6137418 / 0.7148919, Auc: 0.7422 / 0.7098, Acc: 0.5751 / 0.5647, F1: 0.1426 / 0.1138 
2-0-Epoch: 014, Loss: 0.6043210 / 0.6717659, Auc: 0.7450 / 0.7106, Acc: 0.5972 / 0.5691, F1: 0.2445 / 0.1838 
2-0-Epoch: 015, Loss: 0.5961356 / 0.6695983, Auc: 0.7559 / 0.7107, Acc: 0.5939 / 0.5750, F1: 0.2281 / 0.1859 
2-0-Epoch: 016, Loss: 0.6013756 / 0.7481625, Auc: 0.7479 / 0.6509, Acc: 0.4853 / 0.4721, F1: 0.6397 / 0.6310 
2-0-Epoch: 017, Loss: 0.5954882 / 0.7475704, Auc: 0.7413 / 0.7195, Acc: 0.5674 / 0.5544, F1: 0.1119 / 0.0734 
2-0-Epoch: 018, Loss: 0.5973130 / 0.7763917, Auc: 0.7454 / 0.7246, Acc: 0.5799 / 0.5721, F1: 0.1678 / 0.1516 
2-0-Epoch: 019, Loss: 0.5898125 / 0.8374973, Auc: 0.7492 / 0.6722, Acc: 0.4599 / 0.4588, F1: 0.6295 / 0.6290 
2-0-Epoch: 020, Loss: 0.5906892 / 0.7953496, Auc: 0.7546 / 0.7228, Acc: 0.5758 / 0.5500, F1: 0.1517 / 0.0727 
2-0-Epoch: 021, Loss: 0.5981962 / 0.6397740, Auc: 0.7618 / 0.6942, Acc: 0.6609 / 0.6456, F1: 0.6879 / 0.6639 
2-0-Epoch: 022, Loss: 0.5934248 / 0.7872279, Auc: 0.7505 / 0.6710, Acc: 0.4643 / 0.4632, F1: 0.6312 / 0.6309 
2-0-Epoch: 023, Loss: 0.6183692 / 0.8775950, Auc: 0.7324 / 0.7221, Acc: 0.5884 / 0.5824, F1: 0.2071 / 0.1886 
2-0-Epoch: 024, Loss: 0.5917397 / 0.6431870, Auc: 0.7722 / 0.7006, Acc: 0.6819 / 0.6574, F1: 0.6892 / 0.6496 
2-0-Epoch: 025, Loss: 0.5942260 / 0.9095972, Auc: 0.6969 / 0.5880, Acc: 0.4779 / 0.4559, F1: 0.6332 / 0.6217 
2-0-Epoch: 026, Loss: 0.5983801 / 0.8377917, Auc: 0.7429 / 0.7208, Acc: 0.5920 / 0.5750, F1: 0.2263 / 0.1719 
2-0-Epoch: 027, Loss: 0.5853076 / 0.7851831, Auc: 0.7523 / 0.6746, Acc: 0.4610 / 0.4588, F1: 0.6299 / 0.6290 
2-0-Epoch: 028, Loss: 0.5872142 / 0.6490091, Auc: 0.7769 / 0.7128, Acc: 0.6447 / 0.6235, F1: 0.6964 / 0.6726 
2-0-Epoch: 029, Loss: 0.5807834 / 0.8939487, Auc: 0.7581 / 0.7269, Acc: 0.5795 / 0.5647, F1: 0.1664 / 0.1138 
For  {'dropout': 0, 'lr': 0.005, 'weight_decay': 0.05}
2-0-Epoch: 001, Loss: 1.7268653 / 0.7100776, Auc: 0.3337 / 0.3217, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 002, Loss: 0.6778573 / 0.8638386, Auc: 0.6595 / 0.6669, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 003, Loss: 0.6485310 / 0.8513820, Auc: 0.6989 / 0.6932, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 004, Loss: 0.6485219 / 0.7112408, Auc: 0.7098 / 0.7167, Acc: 0.5412 / 0.5412, F1: 0.0000 / 0.0000 
2-0-Epoch: 005, Loss: 0.6369545 / 0.6735568, Auc: 0.7068 / 0.7195, Acc: 0.5493 / 0.5632, F1: 0.6626 / 0.6682 
2-0-Epoch: 006, Loss: 0.6290598 / 0.9451324, Auc: 0.7067 / 0.7190, Acc: 0.4588 / 0.4588, F1: 0.6290 / 0.6290 
2-0-Epoch: 007, Loss: 0.6339879 / 0.6963446, Auc: 0.7166 / 0.7240, Acc: 0.4820 / 0.4809, F1: 0.6380 / 0.6372 
2-0-Epoch: 008, Loss: 0.6392686 / 0.6672343, Auc: 0.7047 / 0.7236, Acc: 0.6009 / 0.6015, F1: 0.2988 / 0.2997 
2-0-Epoch: 009, Loss: 0.6366562 / 0.6694306, Auc: 0.7035 / 0.7223, Acc: 0.5626 / 0.5647, F1: 0.1094 / 0.1030 
2-0-Epoch: 010, Loss: 0.6240518 / 0.6671650, Auc: 0.7163 / 0.7290, Acc: 0.6476 / 0.6662, F1: 0.6583 / 0.6627 
2-0-Epoch: 011, Loss: 0.6275671 / 0.7844174, Auc: 0.6980 / 0.7022, Acc: 0.4588 / 0.4588, F1: 0.6290 / 0.6290 
2-0-Epoch: 012, Loss: 0.6429569 / 0.7021180, Auc: 0.7123 / 0.7107, Acc: 0.4591 / 0.4588, F1: 0.6291 / 0.6290 
2-0-Epoch: 013, Loss: 0.6280125 / 0.7400384, Auc: 0.7270 / 0.7236, Acc: 0.4588 / 0.4588, F1: 0.6290 / 0.6290 
2-0-Epoch: 014, Loss: 0.6307470 / 0.6734419, Auc: 0.7224 / 0.7261, Acc: 0.5803 / 0.5779, F1: 0.6763 / 0.6682 
2-0-Epoch: 015, Loss: 0.6365144 / 0.6769644, Auc: 0.7052 / 0.7199, Acc: 0.5471 / 0.5471, F1: 0.0254 / 0.0253 
2-0-Epoch: 016, Loss: 0.6331934 / 0.7290790, Auc: 0.7203 / 0.7287, Acc: 0.4602 / 0.4588, F1: 0.6296 / 0.6290 
2-0-Epoch: 017, Loss: 0.6291222 / 0.6736634, Auc: 0.7198 / 0.7254, Acc: 0.5619 / 0.5618, F1: 0.6691 / 0.6652 
2-0-Epoch: 018, Loss: 0.6258173 / 1.4685316, Auc: 0.7093 / 0.7127, Acc: 0.4588 / 0.4588, F1: 0.6290 / 0.6290 
2-0-Epoch: 019, Loss: 0.6439517 / 0.6671363, Auc: 0.6900 / 0.7127, Acc: 0.5420 / 0.5412, F1: 0.0032 / 0.0000 
